"","Country_Region","Province_State","date","confirmed","deaths","recovered","active"
"505","Australia","Western Australia",2020-03-05,3,1,0,NA
"506","Australia","Western Australia",2020-03-06,3,1,0,NA
"507","Australia","Western Australia",2020-03-07,3,1,0,NA
"508","Australia","Western Australia",2020-03-08,3,1,0,NA
"509","Australia","Western Australia",2020-03-09,4,1,0,NA
"510","Australia","Western Australia",2020-03-10,6,1,0,NA
"511","Australia","Western Australia",2020-03-11,9,1,0,NA
"512","Australia","Western Australia",2020-03-12,9,1,0,NA
"513","Australia","Western Australia",2020-03-13,14,1,0,NA
"514","Australia","Western Australia",2020-03-14,17,1,0,NA
"515","Australia","Western Australia",2020-03-15,17,1,0,NA
"516","Australia","Western Australia",2020-03-16,28,1,0,NA
"517","Australia","Western Australia",2020-03-17,31,1,0,NA
"518","Australia","Western Australia",2020-03-18,35,1,0,NA
"519","Australia","Western Australia",2020-03-19,52,1,0,NA
"520","Australia","Western Australia",2020-03-20,64,1,0,NA
"521","Australia","Western Australia",2020-03-21,90,1,0,NA
"522","Australia","Western Australia",2020-03-22,120,1,1,118
"523","Australia","Western Australia",2020-03-23,140,1,1,138
"524","Australia","Western Australia",2020-03-24,175,1,1,173
"525","Australia","Western Australia",2020-03-25,175,1,1,173
"526","Austria","",2020-02-26,2,0,0,NA
"527","Austria","",2020-02-27,3,0,0,NA
"528","Austria","",2020-02-28,3,0,0,NA
"529","Austria","",2020-02-29,9,0,0,NA
"530","Austria","",2020-03-01,14,0,0,NA
"531","Austria","",2020-03-02,18,0,0,NA
"532","Austria","",2020-03-03,21,0,0,NA
"533","Austria","",2020-03-04,29,0,0,NA
"534","Austria","",2020-03-05,41,0,0,NA
"535","Austria","",2020-03-06,55,0,0,NA
"536","Austria","",2020-03-07,79,0,0,NA
"537","Austria","",2020-03-08,104,0,0,NA
"538","Austria","",2020-03-09,131,0,2,NA
"539","Austria","",2020-03-10,182,0,4,NA
"540","Austria","",2020-03-11,246,0,4,NA
"541","Austria","",2020-03-12,302,1,4,NA
"542","Austria","",2020-03-13,504,1,6,NA
"543","Austria","",2020-03-14,655,1,6,NA
"544","Austria","",2020-03-15,860,1,6,NA
"545","Austria","",2020-03-16,1018,3,6,NA
"546","Austria","",2020-03-17,1332,3,1,NA
"547","Austria","",2020-03-18,1646,4,9,NA
"548","Austria","",2020-03-19,2013,6,9,NA
"549","Austria","",2020-03-20,2388,6,9,NA
"550","Austria","",2020-03-21,2814,8,9,NA
"551","Austria","",2020-03-22,3580,16,9,3555
"552","Austria","",2020-03-23,4474,21,9,4444
"553","Austria","",2020-03-24,5283,28,9,5246
"554","Austria","",2020-03-25,5588,30,9,5549
"555","Austria","None",2020-02-25,2,0,0,NA
"556","Azerbaijan","",2020-03-01,3,0,0,NA
"557","Azerbaijan","",2020-03-02,3,0,0,NA
"558","Azerbaijan","",2020-03-03,3,0,0,NA
"559","Azerbaijan","",2020-03-04,3,0,0,NA
"560","Azerbaijan","",2020-03-05,6,0,0,NA
"561","Azerbaijan","",2020-03-06,6,0,0,NA
"562","Azerbaijan","",2020-03-07,9,0,0,NA
"563","Azerbaijan","",2020-03-08,9,0,0,NA
"564","Azerbaijan","",2020-03-09,9,0,0,NA
"565","Azerbaijan","",2020-03-10,11,0,0,NA
"566","Azerbaijan","",2020-03-11,11,0,3,NA
"567","Azerbaijan","",2020-03-12,11,0,3,NA
"568","Azerbaijan","",2020-03-13,15,1,3,NA
"569","Azerbaijan","",2020-03-14,15,1,3,NA
"570","Azerbaijan","",2020-03-15,23,1,6,NA
"571","Azerbaijan","",2020-03-16,15,1,6,NA
"572","Azerbaijan","",2020-03-17,28,1,6,NA
"573","Azerbaijan","",2020-03-18,28,1,6,NA
"574","Azerbaijan","",2020-03-19,44,1,6,NA
"575","Azerbaijan","",2020-03-20,44,1,6,NA
"576","Azerbaijan","",2020-03-21,53,1,11,NA
"577","Azerbaijan","",2020-03-22,65,1,11,53
"578","Azerbaijan","",2020-03-23,72,1,10,61
"579","Azerbaijan","",2020-03-24,87,1,10,76
"580","Azerbaijan","",2020-03-25,93,2,10,81
"581","Bahamas","",2020-03-22,4,0,0,4
"582","Bahamas","",2020-03-23,4,0,0,4
"583","Bahamas","",2020-03-24,5,0,1,4
"584","Bahamas","",2020-03-25,5,0,1,4
"585","Bahamas, The","",2020-03-19,3,0,0,NA
"586","Bahamas, The","",2020-03-20,3,0,0,NA
"587","Bahamas, The","",2020-03-21,4,0,0,NA
"588","Bahrain","",2020-02-24,1,0,0,NA
"589","Bahrain","",2020-02-25,23,0,0,NA
"590","Bahrain","",2020-02-26,33,0,0,NA
"591","Bahrain","",2020-02-27,33,0,0,NA
"592","Bahrain","",2020-02-28,36,0,0,NA
"593","Bahrain","",2020-02-29,41,0,0,NA
"594","Bahrain","",2020-03-01,47,0,0,NA
"595","Bahrain","",2020-03-02,49,0,0,NA
"596","Bahrain","",2020-03-03,49,0,0,NA
"597","Bahrain","",2020-03-04,52,0,0,NA
"598","Bahrain","",2020-03-05,55,0,0,NA
"599","Bahrain","",2020-03-06,60,0,4,NA
"600","Bahrain","",2020-03-07,85,0,4,NA
"601","Bahrain","",2020-03-08,85,0,4,NA
"602","Bahrain","",2020-03-09,95,0,14,NA
"603","Bahrain","",2020-03-10,110,0,22,NA
"604","Bahrain","",2020-03-11,195,0,35,NA
"605","Bahrain","",2020-03-12,195,0,35,NA
"606","Bahrain","",2020-03-13,189,0,44,NA
"607","Bahrain","",2020-03-14,210,0,44,NA
"608","Bahrain","",2020-03-15,214,0,60,NA
"609","Bahrain","",2020-03-16,214,1,77,NA
"610","Bahrain","",2020-03-17,228,1,81,NA
"611","Bahrain","",2020-03-18,256,1,88,NA
"612","Bahrain","",2020-03-19,278,1,100,NA
"613","Bahrain","",2020-03-20,285,1,100,NA
"614","Bahrain","",2020-03-21,305,1,125,NA
"615","Bahrain","",2020-03-22,334,2,149,183
"616","Bahrain","",2020-03-23,377,2,164,211
"617","Bahrain","",2020-03-24,392,3,177,212
"618","Bahrain","",2020-03-25,419,4,177,238
"619","Bangladesh","",2020-03-08,3,0,0,NA
"620","Bangladesh","",2020-03-09,3,0,0,NA
"621","Bangladesh","",2020-03-10,3,0,0,NA
"622","Bangladesh","",2020-03-11,3,0,0,NA
"623","Bangladesh","",2020-03-12,3,0,0,NA
"624","Bangladesh","",2020-03-13,3,0,0,NA
"625","Bangladesh","",2020-03-14,3,0,0,NA
"626","Bangladesh","",2020-03-15,5,0,0,NA
"627","Bangladesh","",2020-03-16,8,0,2,NA
"628","Bangladesh","",2020-03-17,10,0,3,NA
"629","Bangladesh","",2020-03-18,14,1,3,NA
"630","Bangladesh","",2020-03-19,17,1,3,NA
"631","Bangladesh","",2020-03-20,20,1,3,NA
"632","Bangladesh","",2020-03-21,25,2,3,NA
"633","Bangladesh","",2020-03-22,27,2,3,22
"634","Bangladesh","",2020-03-23,33,3,5,25
"635","Bangladesh","",2020-03-24,39,4,5,30
"636","Bangladesh","",2020-03-25,39,5,7,27
"637","Barbados","",2020-03-17,2,0,0,NA
"638","Barbados","",2020-03-18,2,0,0,NA
"639","Barbados","",2020-03-19,5,0,0,NA
"640","Barbados","",2020-03-20,5,0,0,NA
"641","Barbados","",2020-03-21,6,0,0,NA
"642","Barbados","",2020-03-22,14,0,0,14
"643","Barbados","",2020-03-23,17,0,0,17
"644","Barbados","",2020-03-24,18,0,0,18
"645","Barbados","",2020-03-25,18,0,0,18
"646","Belarus","",2020-02-28,1,0,0,NA
"647","Belarus","",2020-02-29,1,0,0,NA
"648","Belarus","",2020-03-01,1,0,0,NA
"649","Belarus","",2020-03-02,1,0,0,NA
"650","Belarus","",2020-03-03,1,0,0,NA
"651","Belarus","",2020-03-04,6,0,0,NA
"652","Belarus","",2020-03-05,6,0,0,NA
"653","Belarus","",2020-03-06,6,0,0,NA
"654","Belarus","",2020-03-07,6,0,0,NA
"655","Belarus","",2020-03-08,6,0,0,NA
"656","Belarus","",2020-03-09,6,0,1,NA
"657","Belarus","",2020-03-10,9,0,3,NA
"658","Belarus","",2020-03-11,9,0,3,NA
"659","Belarus","",2020-03-12,12,0,3,NA
"660","Belarus","",2020-03-13,27,0,3,NA
"661","Belarus","",2020-03-14,27,0,3,NA
"662","Belarus","",2020-03-15,27,0,3,NA
"663","Belarus","",2020-03-16,36,0,3,NA
"664","Belarus","",2020-03-17,36,0,3,NA
"665","Belarus","",2020-03-18,51,0,5,NA
"666","Belarus","",2020-03-19,51,0,5,NA
"667","Belarus","",2020-03-20,69,0,5,NA
"668","Belarus","",2020-03-21,76,0,15,NA
"669","Belarus","",2020-03-22,76,0,15,61
"670","Belarus","",2020-03-23,81,0,22,59
"671","Belarus","",2020-03-24,81,0,22,59
"672","Belarus","",2020-03-25,86,0,29,57
"673","Belgium","",2020-02-04,1,0,0,NA
"674","Belgium","",2020-02-05,1,0,0,NA
"675","Belgium","",2020-02-06,1,0,0,NA
"676","Belgium","",2020-02-07,1,0,0,NA
"677","Belgium","",2020-02-08,1,0,0,NA
"678","Belgium","",2020-02-09,1,0,0,NA
"679","Belgium","",2020-02-10,1,0,0,NA
"680","Belgium","",2020-02-11,1,0,0,NA
"681","Belgium","",2020-02-12,1,0,0,NA
"682","Belgium","",2020-02-13,1,0,0,NA
"683","Belgium","",2020-02-14,1,0,0,NA
"684","Belgium","",2020-02-15,1,0,0,NA
"685","Belgium","",2020-02-16,1,0,0,NA
"686","Belgium","",2020-02-17,1,0,1,NA
"687","Belgium","",2020-02-18,1,0,1,NA
"688","Belgium","",2020-02-19,1,0,1,NA
"689","Belgium","",2020-02-20,1,0,1,NA
"690","Belgium","",2020-02-21,1,0,1,NA
"691","Belgium","",2020-02-22,1,0,1,NA
"692","Belgium","",2020-02-23,1,0,1,NA
"693","Belgium","",2020-02-24,1,0,1,NA
"694","Belgium","",2020-02-25,1,0,1,NA
"695","Belgium","",2020-02-26,1,0,1,NA
"696","Belgium","",2020-02-27,1,0,1,NA
"697","Belgium","",2020-02-28,1,0,1,NA
"698","Belgium","",2020-02-29,1,0,1,NA
"699","Belgium","",2020-03-01,2,0,1,NA
"700","Belgium","",2020-03-02,8,0,1,NA
"701","Belgium","",2020-03-03,13,0,1,NA
"702","Belgium","",2020-03-04,23,0,1,NA
"703","Belgium","",2020-03-05,50,0,1,NA
"704","Belgium","",2020-03-06,109,0,1,NA
"705","Belgium","",2020-03-07,169,0,1,NA
"706","Belgium","",2020-03-08,200,0,1,NA
"707","Belgium","",2020-03-09,239,0,1,NA
"708","Belgium","",2020-03-10,267,0,1,NA
"709","Belgium","",2020-03-11,314,3,1,NA
"710","Belgium","",2020-03-12,314,3,1,NA
"711","Belgium","",2020-03-13,559,3,1,NA
"712","Belgium","",2020-03-14,689,4,1,NA
"713","Belgium","",2020-03-15,886,4,1,NA
"714","Belgium","",2020-03-16,1058,5,1,NA
"715","Belgium","",2020-03-17,1243,10,1,NA
"716","Belgium","",2020-03-18,1486,14,31,NA
"717","Belgium","",2020-03-19,1795,21,31,NA
"718","Belgium","",2020-03-20,2257,37,1,NA
"719","Belgium","",2020-03-21,2815,67,263,NA
"720","Belgium","",2020-03-22,3401,75,263,3063
"721","Belgium","",2020-03-23,3743,88,401,3254
"722","Belgium","",2020-03-24,4269,122,461,3686
"723","Belgium","",2020-03-25,4937,178,547,4212
"724","Belize","",2020-03-23,1,0,0,1
"725","Belize","",2020-03-24,1,0,0,1
"726","Belize","",2020-03-25,2,0,0,2
"727","Benin","",2020-03-16,1,0,0,NA
"728","Benin","",2020-03-17,1,0,0,NA
"729","Benin","",2020-03-18,2,0,0,NA
"730","Benin","",2020-03-19,2,0,0,NA
"731","Benin","",2020-03-20,2,0,0,NA
"732","Benin","",2020-03-21,2,0,0,NA
"733","Benin","",2020-03-22,2,0,0,2
"734","Benin","",2020-03-23,5,0,0,5
"735","Benin","",2020-03-24,6,0,0,6
"736","Benin","",2020-03-25,6,0,0,6
"737","Bhutan","",2020-03-06,1,0,0,NA
"738","Bhutan","",2020-03-07,1,0,0,NA
"739","Bhutan","",2020-03-08,1,0,0,NA
"740","Bhutan","",2020-03-09,1,0,0,NA
"741","Bhutan","",2020-03-10,1,0,0,NA
"742","Bhutan","",2020-03-11,1,0,0,NA
"743","Bhutan","",2020-03-12,1,0,0,NA
"744","Bhutan","",2020-03-13,1,0,0,NA
"745","Bhutan","",2020-03-14,1,0,0,NA
"746","Bhutan","",2020-03-15,1,0,0,NA
"747","Bhutan","",2020-03-16,1,0,0,NA
"748","Bhutan","",2020-03-17,1,0,0,NA
"749","Bhutan","",2020-03-18,1,0,0,NA
"750","Bhutan","",2020-03-19,1,0,0,NA
"751","Bhutan","",2020-03-20,2,0,0,NA
"752","Bhutan","",2020-03-21,2,0,0,NA
"753","Bhutan","",2020-03-22,2,0,0,2
"754","Bhutan","",2020-03-23,2,0,0,2
"755","Bhutan","",2020-03-24,2,0,0,2
"756","Bhutan","",2020-03-25,2,0,0,2
"757","Bolivia","",2020-03-11,2,0,0,NA
"758","Bolivia","",2020-03-12,2,0,0,NA
"759","Bolivia","",2020-03-13,3,0,0,NA
"760","Bolivia","",2020-03-14,10,0,0,NA
"761","Bolivia","",2020-03-15,10,0,0,NA
"762","Bolivia","",2020-03-16,11,0,0,NA
"763","Bolivia","",2020-03-17,11,0,0,NA
"764","Bolivia","",2020-03-18,12,0,0,NA
"765","Bolivia","",2020-03-19,12,0,0,NA
"766","Bolivia","",2020-03-20,15,0,0,NA
"767","Bolivia","",2020-03-21,19,0,0,NA
"768","Bolivia","",2020-03-22,24,0,0,24
"769","Bolivia","",2020-03-23,27,0,0,27
"770","Bolivia","",2020-03-24,29,0,0,29
"771","Bolivia","",2020-03-25,32,0,0,32
"772","Bosnia and Herzegovina","",2020-03-05,2,0,0,NA
"773","Bosnia and Herzegovina","",2020-03-06,2,0,0,NA
"774","Bosnia and Herzegovina","",2020-03-07,3,0,0,NA
"775","Bosnia and Herzegovina","",2020-03-08,3,0,0,NA
"776","Bosnia and Herzegovina","",2020-03-09,3,0,0,NA
"777","Bosnia and Herzegovina","",2020-03-10,5,0,0,NA
"778","Bosnia and Herzegovina","",2020-03-11,7,0,0,NA
"779","Bosnia and Herzegovina","",2020-03-12,11,0,0,NA
"780","Bosnia and Herzegovina","",2020-03-13,13,0,0,NA
"781","Bosnia and Herzegovina","",2020-03-14,18,0,0,NA
"782","Bosnia and Herzegovina","",2020-03-15,24,0,0,NA
"783","Bosnia and Herzegovina","",2020-03-16,25,0,0,NA
"784","Bosnia and Herzegovina","",2020-03-17,26,0,2,NA
"785","Bosnia and Herzegovina","",2020-03-18,38,0,2,NA
"786","Bosnia and Herzegovina","",2020-03-19,63,0,2,NA
"787","Bosnia and Herzegovina","",2020-03-20,89,0,2,NA
"788","Bosnia and Herzegovina","",2020-03-21,93,1,2,NA
"789","Bosnia and Herzegovina","",2020-03-22,126,1,2,123
"790","Bosnia and Herzegovina","",2020-03-23,132,1,2,129
"791","Bosnia and Herzegovina","",2020-03-24,166,3,2,161
"792","Bosnia and Herzegovina","",2020-03-25,176,3,2,171
"793","Brazil","",2020-01-23,0,0,0,NA
"794","Brazil","",2020-02-26,1,0,0,NA
"795","Brazil","",2020-02-27,1,0,0,NA
"796","Brazil","",2020-02-28,1,0,0,NA
"797","Brazil","",2020-02-29,2,0,0,NA
"798","Brazil","",2020-03-01,2,0,0,NA
"799","Brazil","",2020-03-02,2,0,0,NA
"800","Brazil","",2020-03-03,2,0,0,NA
"801","Brazil","",2020-03-04,4,0,0,NA
"802","Brazil","",2020-03-05,4,0,0,NA
"803","Brazil","",2020-03-06,13,0,0,NA
"804","Brazil","",2020-03-07,13,0,0,NA
"805","Brazil","",2020-03-08,20,0,0,NA
"806","Brazil","",2020-03-09,25,0,0,NA
"807","Brazil","",2020-03-10,31,0,0,NA
"808","Brazil","",2020-03-11,38,0,0,NA
"809","Brazil","",2020-03-12,52,0,0,NA
"810","Brazil","",2020-03-13,151,0,0,NA
"811","Brazil","",2020-03-14,151,0,0,NA
"812","Brazil","",2020-03-15,162,0,0,NA
"813","Brazil","",2020-03-16,200,0,1,NA
"814","Brazil","",2020-03-17,321,1,2,NA
"815","Brazil","",2020-03-18,372,3,2,NA
"816","Brazil","",2020-03-19,621,6,2,NA
"817","Brazil","",2020-03-20,793,11,2,NA
"818","Brazil","",2020-03-21,1021,15,2,NA
"819","Brazil","",2020-03-22,1546,25,2,1519
"820","Brazil","",2020-03-23,1924,34,2,1888
"821","Brazil","",2020-03-24,2247,46,2,2199
"822","Brazil","",2020-03-25,2554,59,2,2493
"823","Brunei","",2020-03-09,1,0,0,NA
"824","Brunei","",2020-03-10,1,0,0,NA
"825","Brunei","",2020-03-11,11,0,0,NA
"826","Brunei","",2020-03-12,11,0,0,NA
"827","Brunei","",2020-03-13,37,0,0,NA
"828","Brunei","",2020-03-14,40,0,0,NA
"829","Brunei","",2020-03-15,50,0,0,NA
"830","Brunei","",2020-03-16,54,0,0,NA
"831","Brunei","",2020-03-17,56,0,0,NA
"832","Brunei","",2020-03-18,68,0,0,NA
"833","Brunei","",2020-03-19,75,0,0,NA
"834","Brunei","",2020-03-20,78,0,1,NA
"835","Brunei","",2020-03-21,83,0,2,NA
"836","Brunei","",2020-03-22,88,0,2,86
"837","Brunei","",2020-03-23,91,0,2,89
"838","Brunei","",2020-03-24,104,0,2,102
"839","Brunei","",2020-03-25,109,0,2,107
"840","Bulgaria","",2020-03-08,4,0,0,NA
"841","Bulgaria","",2020-03-09,4,0,0,NA
"842","Bulgaria","",2020-03-10,4,0,0,NA
"843","Bulgaria","",2020-03-11,7,1,0,NA
"844","Bulgaria","",2020-03-12,7,1,0,NA
"845","Bulgaria","",2020-03-13,23,1,0,NA
"846","Bulgaria","",2020-03-14,41,2,0,NA
"847","Bulgaria","",2020-03-15,51,2,0,NA
"848","Bulgaria","",2020-03-16,52,2,0,NA
"849","Bulgaria","",2020-03-17,67,2,0,NA
"850","Bulgaria","",2020-03-18,92,2,0,NA
"851","Bulgaria","",2020-03-19,94,3,0,NA
"852","Bulgaria","",2020-03-20,127,3,0,NA
"853","Bulgaria","",2020-03-21,163,3,3,NA
"854","Bulgaria","",2020-03-22,187,3,3,181
"855","Bulgaria","",2020-03-23,201,3,3,195
"856","Bulgaria","",2020-03-24,218,3,3,212
"857","Bulgaria","",2020-03-25,242,3,4,235
"858","Burkina Faso","",2020-03-10,1,0,0,NA
"859","Burkina Faso","",2020-03-11,2,0,0,NA
"860","Burkina Faso","",2020-03-12,2,0,0,NA
"861","Burkina Faso","",2020-03-13,2,0,0,NA
"862","Burkina Faso","",2020-03-14,2,0,0,NA
"863","Burkina Faso","",2020-03-15,3,0,0,NA
"864","Burkina Faso","",2020-03-16,15,0,0,NA
"865","Burkina Faso","",2020-03-17,15,0,0,NA
"866","Burkina Faso","",2020-03-18,20,1,0,NA
"867","Burkina Faso","",2020-03-19,33,1,0,NA
"868","Burkina Faso","",2020-03-20,40,1,0,NA
"869","Burkina Faso","",2020-03-21,64,2,5,NA
"870","Burkina Faso","",2020-03-22,75,4,5,66
"871","Burkina Faso","",2020-03-23,99,4,5,90
"872","Burkina Faso","",2020-03-24,114,4,7,103
"873","Burkina Faso","",2020-03-25,146,4,10,132
"874","Cabo Verde","",2020-03-20,1,0,0,NA
"875","Cabo Verde","",2020-03-21,3,0,0,NA
"876","Cabo Verde","",2020-03-22,3,0,0,3
"877","Cabo Verde","",2020-03-23,3,0,0,3
"878","Cabo Verde","",2020-03-24,3,1,0,2
"879","Cabo Verde","",2020-03-25,4,1,0,3
"880","Cambodia","",2020-01-27,1,0,0,NA
"881","Cambodia","",2020-01-28,1,0,0,NA
"882","Cambodia","",2020-01-29,1,0,0,NA
"883","Cambodia","",2020-01-30,1,0,0,NA
"884","Cambodia","",2020-01-31,1,0,0,NA
"885","Cambodia","",2020-02-01,1,0,0,NA
"886","Cambodia","",2020-02-02,1,0,0,NA
"887","Cambodia","",2020-02-03,1,0,0,NA
"888","Cambodia","",2020-02-04,1,0,0,NA
"889","Cambodia","",2020-02-05,1,0,0,NA
"890","Cambodia","",2020-02-06,1,0,0,NA
"891","Cambodia","",2020-02-07,1,0,0,NA
"892","Cambodia","",2020-02-08,1,0,0,NA
"893","Cambodia","",2020-02-09,1,0,0,NA
"894","Cambodia","",2020-02-10,1,0,0,NA
"895","Cambodia","",2020-02-11,1,0,0,NA
"896","Cambodia","",2020-02-12,1,0,1,NA
"897","Cambodia","",2020-02-13,1,0,1,NA
"898","Cambodia","",2020-02-14,1,0,1,NA
"899","Cambodia","",2020-02-15,1,0,1,NA
"900","Cambodia","",2020-02-16,1,0,1,NA
"901","Cambodia","",2020-02-17,1,0,1,NA
"902","Cambodia","",2020-02-18,1,0,1,NA
"903","Cambodia","",2020-02-19,1,0,1,NA
"904","Cambodia","",2020-02-20,1,0,1,NA
"905","Cambodia","",2020-02-21,1,0,1,NA
"906","Cambodia","",2020-02-22,1,0,1,NA
"907","Cambodia","",2020-02-23,1,0,1,NA
"908","Cambodia","",2020-02-24,1,0,1,NA
"909","Cambodia","",2020-02-25,1,0,1,NA
"910","Cambodia","",2020-02-26,1,0,1,NA
"911","Cambodia","",2020-02-27,1,0,1,NA
"912","Cambodia","",2020-02-28,1,0,1,NA
"913","Cambodia","",2020-02-29,1,0,1,NA
"914","Cambodia","",2020-03-01,1,0,1,NA
"915","Cambodia","",2020-03-02,1,0,1,NA
"916","Cambodia","",2020-03-03,1,0,1,NA
"917","Cambodia","",2020-03-04,1,0,1,NA
"918","Cambodia","",2020-03-05,1,0,1,NA
"919","Cambodia","",2020-03-06,1,0,1,NA
"920","Cambodia","",2020-03-07,1,0,1,NA
"921","Cambodia","",2020-03-08,2,0,1,NA
"922","Cambodia","",2020-03-09,2,0,1,NA
"923","Cambodia","",2020-03-10,2,0,1,NA
"924","Cambodia","",2020-03-11,3,0,1,NA
"925","Cambodia","",2020-03-12,3,0,1,NA
"926","Cambodia","",2020-03-13,5,0,1,NA
"927","Cambodia","",2020-03-14,7,0,1,NA
"928","Cambodia","",2020-03-15,7,0,1,NA
"929","Cambodia","",2020-03-16,7,0,1,NA
"930","Cambodia","",2020-03-17,33,0,1,NA
"931","Cambodia","",2020-03-18,35,0,1,NA
"932","Cambodia","",2020-03-19,37,0,1,NA
"933","Cambodia","",2020-03-20,51,0,1,NA
"934","Cambodia","",2020-03-21,53,0,1,NA
"935","Cambodia","",2020-03-22,84,0,2,82
"936","Cambodia","",2020-03-23,87,0,2,85
"937","Cambodia","",2020-03-24,91,0,4,87
"938","Cambodia","",2020-03-25,96,0,10,86
"939","Cameroon","",2020-03-06,1,0,0,NA
"940","Cameroon","",2020-03-07,1,0,0,NA
"941","Cameroon","",2020-03-08,2,0,0,NA
"942","Cameroon","",2020-03-09,2,0,0,NA
"943","Cameroon","",2020-03-10,2,0,0,NA
"944","Cameroon","",2020-03-11,2,0,0,NA
"945","Cameroon","",2020-03-12,2,0,0,NA
"946","Cameroon","",2020-03-13,2,0,0,NA
"947","Cameroon","",2020-03-14,2,0,0,NA
"948","Cameroon","",2020-03-15,2,0,0,NA
"949","Cameroon","",2020-03-16,4,0,0,NA
"950","Cameroon","",2020-03-17,10,0,0,NA
"951","Cameroon","",2020-03-18,10,0,0,NA
"952","Cameroon","",2020-03-19,13,0,0,NA
"953","Cameroon","",2020-03-20,20,0,0,NA
"954","Cameroon","",2020-03-21,27,0,0,NA
"955","Cameroon","",2020-03-22,40,0,2,38
"956","Cameroon","",2020-03-23,56,0,2,54
"957","Cameroon","",2020-03-24,66,0,2,64
"958","Cameroon","",2020-03-25,75,1,2,72
"959","Canada"," Montreal, QC",2020-02-28,1,0,0,NA
"960","Canada"," Montreal, QC",2020-02-29,1,0,0,NA
"961","Canada"," Montreal, QC",2020-03-01,1,0,0,NA
"962","Canada"," Montreal, QC",2020-03-02,1,0,0,NA
"963","Canada"," Montreal, QC",2020-03-03,1,0,0,NA
"964","Canada"," Montreal, QC",2020-03-04,1,0,0,NA
"965","Canada"," Montreal, QC",2020-03-05,2,0,0,NA
"966","Canada"," Montreal, QC",2020-03-06,2,0,0,NA
"967","Canada"," Montreal, QC",2020-03-07,3,0,0,NA
"968","Canada"," Montreal, QC",2020-03-08,4,0,0,NA
"969","Canada","Alberta",2020-03-09,7,0,0,NA
"970","Canada","Alberta",2020-03-10,7,0,0,NA
