"","Province.State","date","confirmed","deaths","recovered","confirmed_growth_rate","death_growth_rate","recovered_growth_rate","death_rate","recovered_rate","conf_growth_rate_ma","death_growth_rate_ma","recovered_growth_rate_ma","diff_confirmed","diff_deaths","diff_recovered"
"Louisiana-2020-02-01","Louisiana","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-02","Louisiana","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-03","Louisiana","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-04","Louisiana","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-05","Louisiana","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-06","Louisiana","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-07","Louisiana","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-08","Louisiana","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-09","Louisiana","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-10","Louisiana","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-11","Louisiana","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-12","Louisiana","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-13","Louisiana","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-14","Louisiana","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-15","Louisiana","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-16","Louisiana","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-17","Louisiana","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-18","Louisiana","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-19","Louisiana","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-20","Louisiana","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-21","Louisiana","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-22","Louisiana","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-23","Louisiana","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-24","Louisiana","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-25","Louisiana","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-26","Louisiana","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-27","Louisiana","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-28","Louisiana","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-02-29","Louisiana","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-01","Louisiana","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-02","Louisiana","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-03","Louisiana","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-04","Louisiana","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-05","Louisiana","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-06","Louisiana","2020-03-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-07","Louisiana","2020-03-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-08","Louisiana","2020-03-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-09","Louisiana","2020-03-09",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Louisiana-2020-03-10","Louisiana","2020-03-10",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Louisiana-2020-03-11","Louisiana","2020-03-11",6,0,0,0.833333333333333,0,0,NA,NA,NA,NA,NA,5,0,0
"Louisiana-2020-03-12","Louisiana","2020-03-12",19,0,0,0.684210526315789,0,0,NA,NA,NA,NA,NA,13,0,0
"Louisiana-2020-03-13","Louisiana","2020-03-13",36,0,0,0.472222222222222,0,0,NA,NA,NA,NA,NA,17,0,0
"Louisiana-2020-03-14","Louisiana","2020-03-14",77,1,0,0.532467532467532,1,0,NA,NA,NA,NA,NA,41,1,0
"Louisiana-2020-03-15","Louisiana","2020-03-15",91,2,0,0.153846153846154,0.5,0,NA,NA,NA,NA,NA,14,1,0
"Louisiana-2020-03-16","Louisiana","2020-03-16",136,3,0,0.330882352941176,0.333333333333333,0,NA,NA,0.434725757558575,NA,NA,45,1,0
"Louisiana-2020-03-17","Louisiana","2020-03-17",196,4,0,0.306122448979592,0.25,0,NA,NA,0.359108142091335,NA,NA,60,1,0
"Louisiana-2020-03-18","Louisiana","2020-03-18",257,4,0,0.237354085603113,0,0,NA,NA,0.312134514767513,NA,NA,61,0,0
"Louisiana-2020-03-19","Louisiana","2020-03-19",392,10,0,0.344387755102041,0.6,0,NA,NA,0.274518559294415,NA,NA,135,6,0
"Louisiana-2020-03-20","Louisiana","2020-03-20",538,14,0,0.271375464684015,0.285714285714286,0,NA,NA,0.298024421461987,NA,NA,146,4,0
"Louisiana-2020-03-21","Louisiana","2020-03-21",585,16,0,0.0803418803418803,0.125,0,NA,NA,0.247916326942128,NA,NA,47,2,0
"Louisiana-2020-03-22","Louisiana","2020-03-22",837,20,0,0.301075268817204,0.2,0,NA,NA,0.246906890909651,NA,NA,252,4,0
"Louisiana-2020-03-23","Louisiana","2020-03-23",837,20,0,0,0,0,NA,NA,0.199436073789028,NA,NA,0,0,0
"Maryland-2020-01-22","Maryland","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maryland-2020-01-23","Maryland","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-24","Maryland","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-25","Maryland","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-26","Maryland","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-27","Maryland","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-28","Maryland","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-29","Maryland","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-30","Maryland","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-01-31","Maryland","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-01","Maryland","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-02","Maryland","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-03","Maryland","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-04","Maryland","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-05","Maryland","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-06","Maryland","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-07","Maryland","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-08","Maryland","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-09","Maryland","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-10","Maryland","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-11","Maryland","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-12","Maryland","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-13","Maryland","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-14","Maryland","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-15","Maryland","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-16","Maryland","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-17","Maryland","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-18","Maryland","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-19","Maryland","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-20","Maryland","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-21","Maryland","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-22","Maryland","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-23","Maryland","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-24","Maryland","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-25","Maryland","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-26","Maryland","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-27","Maryland","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-28","Maryland","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-02-29","Maryland","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-01","Maryland","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-02","Maryland","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-03","Maryland","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-04","Maryland","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-05","Maryland","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-06","Maryland","2020-03-06",3,0,0,1,0,0,NA,NA,NA,NA,NA,3,0,0
"Maryland-2020-03-07","Maryland","2020-03-07",3,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-08","Maryland","2020-03-08",5,0,0,0.4,0,0,NA,NA,NA,NA,NA,2,0,0
"Maryland-2020-03-09","Maryland","2020-03-09",5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Maryland-2020-03-10","Maryland","2020-03-10",8,0,0,0.375,0,0,NA,NA,NA,NA,NA,3,0,0
"Maryland-2020-03-11","Maryland","2020-03-11",9,0,0,0.111111111111111,0,0,NA,NA,NA,NA,NA,1,0,0
"Maryland-2020-03-12","Maryland","2020-03-12",12,0,0,0.25,0,0,NA,NA,NA,NA,NA,3,0,0
"Maryland-2020-03-13","Maryland","2020-03-13",18,0,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,6,0,0
"Maryland-2020-03-14","Maryland","2020-03-14",26,0,0,0.307692307692308,0,0,NA,NA,NA,NA,NA,8,0,0
"Maryland-2020-03-15","Maryland","2020-03-15",32,0,0,0.1875,0,0,NA,NA,NA,NA,NA,6,0,0
"Maryland-2020-03-16","Maryland","2020-03-16",41,0,3,0.219512195121951,0,1,NA,NA,NA,NA,NA,9,0,3
"Maryland-2020-03-17","Maryland","2020-03-17",60,0,3,0.316666666666667,0,0,NA,NA,NA,NA,NA,19,0,0
"Maryland-2020-03-18","Maryland","2020-03-18",85,0,0,0.294117647058824,0,-Inf,NA,NA,NA,NA,NA,25,0,-3
"Maryland-2020-03-19","Maryland","2020-03-19",107,1,0,0.205607476635514,1,0,NA,NA,0.244680797096591,NA,NA,22,1,0
"Maryland-2020-03-20","Maryland","2020-03-20",149,1,0,0.281879194630872,0,0,NA,NA,0.263556636022766,NA,NA,42,0,0
"Maryland-2020-03-21","Maryland","2020-03-21",193,2,0,0.227979274611399,0.5,0,NA,NA,0.265250051920655,NA,NA,44,1,0
"Maryland-2020-03-22","Maryland","2020-03-22",244,3,0,0.209016393442623,0.333333333333333,0,NA,NA,0.243719997275846,NA,NA,51,1,0
"Maryland-2020-03-23","Maryland","2020-03-23",244,3,0,0,0,0,NA,NA,0.184896467864082,NA,NA,0,0,0
"Massachusetts-2020-01-22","Massachusetts","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Massachusetts-2020-01-23","Massachusetts","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-24","Massachusetts","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-25","Massachusetts","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-26","Massachusetts","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-27","Massachusetts","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-28","Massachusetts","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-29","Massachusetts","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-30","Massachusetts","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-01-31","Massachusetts","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-01","Massachusetts","2020-02-01",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Massachusetts-2020-02-02","Massachusetts","2020-02-02",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-03","Massachusetts","2020-02-03",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-04","Massachusetts","2020-02-04",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-05","Massachusetts","2020-02-05",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-06","Massachusetts","2020-02-06",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-07","Massachusetts","2020-02-07",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-08","Massachusetts","2020-02-08",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-09","Massachusetts","2020-02-09",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-10","Massachusetts","2020-02-10",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-11","Massachusetts","2020-02-11",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-12","Massachusetts","2020-02-12",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-13","Massachusetts","2020-02-13",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-14","Massachusetts","2020-02-14",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-15","Massachusetts","2020-02-15",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-16","Massachusetts","2020-02-16",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-17","Massachusetts","2020-02-17",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-18","Massachusetts","2020-02-18",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-19","Massachusetts","2020-02-19",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-20","Massachusetts","2020-02-20",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-21","Massachusetts","2020-02-21",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-22","Massachusetts","2020-02-22",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-23","Massachusetts","2020-02-23",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-24","Massachusetts","2020-02-24",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-25","Massachusetts","2020-02-25",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-26","Massachusetts","2020-02-26",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-27","Massachusetts","2020-02-27",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-02-28","Massachusetts","2020-02-28",1,0,1,0,0,1,NA,NA,NA,NA,NA,0,0,1
"Massachusetts-2020-02-29","Massachusetts","2020-02-29",1,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-03-01","Massachusetts","2020-03-01",1,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-03-02","Massachusetts","2020-03-02",1,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-03-03","Massachusetts","2020-03-03",2,0,1,0.5,0,0,NA,NA,NA,NA,NA,1,0,0
"Massachusetts-2020-03-04","Massachusetts","2020-03-04",2,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-03-05","Massachusetts","2020-03-05",2,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-03-06","Massachusetts","2020-03-06",6,0,1,0.666666666666667,0,0,NA,NA,NA,NA,NA,4,0,0
"Massachusetts-2020-03-07","Massachusetts","2020-03-07",6,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-03-08","Massachusetts","2020-03-08",22,0,1,0.727272727272727,0,0,NA,NA,NA,NA,NA,16,0,0
"Massachusetts-2020-03-09","Massachusetts","2020-03-09",22,0,1,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Massachusetts-2020-03-10","Massachusetts","2020-03-10",92,0,1,0.760869565217391,0,0,NA,NA,NA,NA,NA,70,0,0
"Massachusetts-2020-03-11","Massachusetts","2020-03-11",95,0,1,0.0315789473684211,0,0,NA,NA,NA,NA,NA,3,0,0
"Massachusetts-2020-03-12","Massachusetts","2020-03-12",108,0,1,0.12037037037037,0,0,NA,NA,0.328018322045782,NA,NA,13,0,0
"Massachusetts-2020-03-13","Massachusetts","2020-03-13",123,0,1,0.121951219512195,0,0,NA,NA,0.206954020493676,NA,NA,15,0,0
"Massachusetts-2020-03-14","Massachusetts","2020-03-14",138,0,1,0.108695652173913,0,0,NA,NA,0.228693150928458,NA,NA,15,0,0
"Massachusetts-2020-03-15","Massachusetts","2020-03-15",164,0,1,0.158536585365854,0,0,NA,NA,0.108226554958151,NA,NA,26,0,0
"Massachusetts-2020-03-16","Massachusetts","2020-03-16",197,0,1,0.16751269035533,0,0,NA,NA,0.135413303555532,NA,NA,33,0,0
"Massachusetts-2020-03-17","Massachusetts","2020-03-17",218,0,1,0.0963302752293578,0,0,NA,NA,0.13060528452733,NA,NA,21,0,0
"Massachusetts-2020-03-18","Massachusetts","2020-03-18",218,0,0,0,0,-Inf,NA,NA,0.106215040624891,NA,NA,0,0,-1
"Massachusetts-2020-03-19","Massachusetts","2020-03-19",328,0,0,0.335365853658537,0,0,NA,NA,0.151549080921816,NA,NA,110,0,0
"Massachusetts-2020-03-20","Massachusetts","2020-03-20",413,1,0,0.205811138014528,1,0,NA,NA,0.16100399145155,NA,NA,85,1,0
"Massachusetts-2020-03-21","Massachusetts","2020-03-21",525,1,0,0.213333333333333,0,0,NA,NA,0.170168120047151,NA,NA,112,0,0
"Massachusetts-2020-03-22","Massachusetts","2020-03-22",646,5,0,0.187306501547988,0.8,0,NA,NA,0.188363365310877,NA,NA,121,4,0
"Massachusetts-2020-03-23","Massachusetts","2020-03-23",646,5,0,0,0,0,NA,NA,0.188363365310877,NA,NA,0,0,0
"Michigan-2020-01-22","Michigan","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michigan-2020-01-23","Michigan","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-24","Michigan","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-25","Michigan","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-26","Michigan","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-27","Michigan","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-28","Michigan","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-29","Michigan","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-30","Michigan","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-01-31","Michigan","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-01","Michigan","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-02","Michigan","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-03","Michigan","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-04","Michigan","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-05","Michigan","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-06","Michigan","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-07","Michigan","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-08","Michigan","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-09","Michigan","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-10","Michigan","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-11","Michigan","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-12","Michigan","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-13","Michigan","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-14","Michigan","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-15","Michigan","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-16","Michigan","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-17","Michigan","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-18","Michigan","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-19","Michigan","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-20","Michigan","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-21","Michigan","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-22","Michigan","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-23","Michigan","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-24","Michigan","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-25","Michigan","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-26","Michigan","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-27","Michigan","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-28","Michigan","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-02-29","Michigan","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-01","Michigan","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-02","Michigan","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-03","Michigan","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-04","Michigan","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-05","Michigan","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-06","Michigan","2020-03-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-07","Michigan","2020-03-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-08","Michigan","2020-03-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-09","Michigan","2020-03-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-10","Michigan","2020-03-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-11","Michigan","2020-03-11",2,0,0,1,0,0,NA,NA,NA,NA,NA,2,0,0
