"","Country.Region","date","confirmed","deaths","recovered","confirmed_growth_rate","death_growth_rate","recovered_growth_rate","death_rate","recovered_rate","active","active_lag14","active_lag7","confirmed_lag7","confirmed_lag14","new_confirmed","new_deaths","new_recovered","new_confirmed_lag7","new_confirmed_lag14","conf_growth_rate_ma","death_growth_rate_ma","recovered_growth_rate_ma","diff_confirmed","diff_deaths","diff_recovered"
"Israel-2020-01-31","Israel","2020-01-31",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-01","Israel","2020-02-01",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-02","Israel","2020-02-02",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-03","Israel","2020-02-03",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-04","Israel","2020-02-04",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-05","Israel","2020-02-05",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
"Israel-2020-02-06","Israel","2020-02-06",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-07","Israel","2020-02-07",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-08","Israel","2020-02-08",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-09","Israel","2020-02-09",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-10","Israel","2020-02-10",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-11","Israel","2020-02-11",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-12","Israel","2020-02-12",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-13","Israel","2020-02-13",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-14","Israel","2020-02-14",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-15","Israel","2020-02-15",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-16","Israel","2020-02-16",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-17","Israel","2020-02-17",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-18","Israel","2020-02-18",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-19","Israel","2020-02-19",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-20","Israel","2020-02-20",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-21","Israel","2020-02-21",1,0,0,1,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Israel-2020-02-22","Israel","2020-02-22",1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-23","Israel","2020-02-23",1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-24","Israel","2020-02-24",1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-25","Israel","2020-02-25",1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-02-26","Israel","2020-02-26",2,0,0,0.5,0,0,NA,NA,2,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,0,0
"Israel-2020-02-27","Israel","2020-02-27",3,0,1,0.333333333333333,0,1,NA,NA,2,0,0,0,0,1,0,1,0,0,NA,NA,NA,1,0,1
"Israel-2020-02-28","Israel","2020-02-28",4,0,1,0.25,0,0,NA,NA,3,0,1,1,0,1,0,0,1,0,NA,NA,NA,1,0,0
"Israel-2020-02-29","Israel","2020-02-29",7,0,1,0.428571428571429,0,0,NA,NA,6,0,1,1,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Israel-2020-03-01","Israel","2020-03-01",10,0,1,0.3,0,0,NA,NA,9,0,1,1,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Israel-2020-03-02","Israel","2020-03-02",10,0,1,0,0,0,NA,NA,9,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-03-03","Israel","2020-03-03",12,0,1,0.166666666666667,0,0,NA,NA,11,0,1,1,0,2,0,0,0,0,NA,NA,NA,2,0,0
"Israel-2020-03-04","Israel","2020-03-04",15,0,1,0.2,0,0,NA,NA,14,0,2,2,0,3,0,0,1,0,NA,NA,NA,3,0,0
"Israel-2020-03-05","Israel","2020-03-05",20,0,1,0.25,0,0,NA,NA,19,0,2,3,0,5,0,0,1,0,NA,NA,NA,5,0,0
"Israel-2020-03-06","Israel","2020-03-06",37,0,2,0.459459459459459,0,0.5,NA,NA,35,1,3,4,1,17,0,1,1,1,NA,NA,NA,17,0,1
"Israel-2020-03-07","Israel","2020-03-07",43,0,2,0.13953488372093,0,0,NA,NA,41,1,6,7,1,6,0,0,3,0,NA,NA,NA,6,0,0
"Israel-2020-03-08","Israel","2020-03-08",61,0,2,0.295081967213115,0,0,NA,NA,59,1,9,10,1,18,0,0,3,0,NA,NA,NA,18,0,0
"Israel-2020-03-09","Israel","2020-03-09",61,0,2,0,0,0,NA,NA,59,1,9,10,1,0,0,0,0,0,NA,NA,NA,0,0,0
"Israel-2020-03-10","Israel","2020-03-10",75,0,4,0.186666666666667,0,0.5,NA,NA,71,1,11,12,1,14,0,2,2,0,NA,NA,NA,14,0,2
"Israel-2020-03-11","Israel","2020-03-11",79,0,4,0.0506329113924051,0,0,NA,NA,75,2,14,15,2,4,0,0,3,1,NA,NA,NA,4,0,0
"Israel-2020-03-12","Israel","2020-03-12",100,0,4,0.21,0,0,NA,NA,96,2,19,20,3,21,0,0,5,1,0.148476309054437,NA,NA,21,0,0
"Israel-2020-03-13","Israel","2020-03-13",126,0,4,0.206349206349206,0,0,NA,NA,122,3,35,37,4,26,0,0,17,1,0.130729756881656,NA,NA,26,0,0
"Israel-2020-03-14","Israel","2020-03-14",155,0,4,0.187096774193548,0,0,NA,NA,151,6,41,43,7,29,0,0,6,3,0.168149111720365,NA,NA,29,0,0
"Israel-2020-03-15","Israel","2020-03-15",213,0,4,0.272300469483568,0,0,NA,NA,209,9,59,61,10,58,0,0,18,3,0.185275872283746,NA,NA,58,0,0
"Israel-2020-03-16","Israel","2020-03-16",218,0,4,0.0229357798165138,0,0,NA,NA,214,9,59,61,10,5,0,0,0,0,0.179736445968567,NA,NA,5,0,0
"Israel-2020-03-17","Israel","2020-03-17",250,0,11,0.128,0,0.636363636363636,NA,NA,239,11,71,75,12,32,0,7,14,2,0.163336445968567,NA,NA,32,0,7
"Israel-2020-03-18","Israel","2020-03-18",304,0,11,0.177631578947368,0,0,NA,NA,293,14,75,79,15,54,0,0,4,3,0.1575929204882,NA,NA,54,0,0
"Israel-2020-03-19","Israel","2020-03-19",427,0,11,0.288056206088993,0,0,NA,NA,416,19,96,100,20,123,0,0,21,5,0.177784806867289,NA,NA,123,0,0
"Israel-2020-03-20","Israel","2020-03-20",529,0,14,0.192816635160681,0,0.214285714285714,NA,NA,515,35,122,126,37,102,0,3,26,17,0.161888040002711,NA,NA,102,0,3
"Israel-2020-03-21","Israel","2020-03-21",712,1,36,0.257022471910112,1,0.611111111111111,NA,NA,675,41,151,155,43,183,1,22,29,6,0.208705378421431,NA,NA,183,1,22
"Israel-2020-03-22","Israel","2020-03-22",883,1,37,0.19365798414496,0,0.027027027027027,NA,NA,845,59,209,213,61,171,0,1,58,18,0.221836975250423,NA,NA,171,0,1
"Israel-2020-03-23","Israel","2020-03-23",1071,1,37,0.175536881419234,0,0,NA,NA,1033,59,214,218,61,188,0,0,5,0,0.221418035744796,NA,NA,188,0,0
"Italy-2020-01-22","Italy","2020-01-22",0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Italy-2020-01-23","Italy","2020-01-23",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-01-24","Italy","2020-01-24",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-01-25","Italy","2020-01-25",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-01-26","Italy","2020-01-26",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-01-27","Italy","2020-01-27",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-01-28","Italy","2020-01-28",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-01-29","Italy","2020-01-29",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,0,0
"Italy-2020-01-30","Italy","2020-01-30",0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-01-31","Italy","2020-01-31",2,0,0,1,0,0,NA,NA,2,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0,0
"Italy-2020-02-01","Italy","2020-02-01",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-02","Italy","2020-02-02",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-03","Italy","2020-02-03",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-04","Italy","2020-02-04",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-05","Italy","2020-02-05",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
"Italy-2020-02-06","Italy","2020-02-06",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-07","Italy","2020-02-07",3,0,0,0.333333333333333,0,0,NA,NA,3,0,2,2,0,1,0,0,2,0,NA,NA,NA,1,0,0
"Italy-2020-02-08","Italy","2020-02-08",3,0,0,0,0,0,NA,NA,3,0,2,2,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-09","Italy","2020-02-09",3,0,0,0,0,0,NA,NA,3,0,2,2,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-10","Italy","2020-02-10",3,0,0,0,0,0,NA,NA,3,0,2,2,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-11","Italy","2020-02-11",3,0,0,0,0,0,NA,NA,3,0,2,2,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-12","Italy","2020-02-12",3,0,0,0,0,0,NA,NA,3,0,2,2,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-13","Italy","2020-02-13",3,0,0,0,0,0,NA,NA,3,0,2,2,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-14","Italy","2020-02-14",3,0,0,0,0,0,NA,NA,3,2,3,3,2,0,0,0,1,2,NA,NA,NA,0,0,0
"Italy-2020-02-15","Italy","2020-02-15",3,0,0,0,0,0,NA,NA,3,2,3,3,2,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-16","Italy","2020-02-16",3,0,0,0,0,0,NA,NA,3,2,3,3,2,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-17","Italy","2020-02-17",3,0,0,0,0,0,NA,NA,3,2,3,3,2,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-18","Italy","2020-02-18",3,0,0,0,0,0,NA,NA,3,2,3,3,2,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-19","Italy","2020-02-19",3,0,0,0,0,0,NA,NA,3,2,3,3,2,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-20","Italy","2020-02-20",3,0,0,0,0,0,NA,NA,3,2,3,3,2,0,0,0,0,0,NA,NA,NA,0,0,0
"Italy-2020-02-21","Italy","2020-02-21",20,1,0,0.85,1,0,NA,NA,19,3,3,3,3,17,1,0,0,1,NA,NA,NA,17,1,0
"Italy-2020-02-22","Italy","2020-02-22",62,2,1,0.67741935483871,0.5,1,NA,NA,59,3,3,3,3,42,1,1,0,0,NA,NA,NA,42,1,1
"Italy-2020-02-23","Italy","2020-02-23",155,3,2,0.6,0.333333333333333,0.5,NA,NA,150,3,3,3,3,93,1,1,0,0,0.425483870967742,NA,NA,93,1,1
"Italy-2020-02-24","Italy","2020-02-24",229,7,1,0.323144104803493,0.571428571428571,-1,NA,NA,221,3,3,3,3,74,4,-1,0,0,0.490112691928441,NA,NA,74,4,-1
"Italy-2020-02-25","Italy","2020-02-25",322,10,1,0.288819875776398,0.3,0,NA,NA,311,3,3,3,3,93,3,0,0,0,0.54787666708372,NA,NA,93,3,0
"Italy-2020-02-26","Italy","2020-02-26",453,12,3,0.289183222958057,0.166666666666667,0.666666666666667,NA,NA,438,3,3,3,3,131,2,2,0,0,0.435713311675332,NA,NA,131,2,2
"Italy-2020-02-27","Italy","2020-02-27",655,17,45,0.308396946564885,0.294117647058824,0.933333333333333,NA,NA,593,3,3,3,3,202,5,42,0,0,0.361908830020567,NA,NA,202,5,42
"Italy-2020-02-28","Italy","2020-02-28",888,21,46,0.262387387387387,0.19047619047619,0.0217391304347826,NA,NA,821,3,19,20,3,233,4,1,17,0,0.294386307498044,NA,NA,233,4,1
"Italy-2020-02-29","Italy","2020-02-29",1128,29,46,0.212765957446809,0.275862068965517,0,NA,NA,1053,3,59,62,3,240,8,0,42,0,0.272310678026707,NA,NA,240,8,0
"Italy-2020-03-01","Italy","2020-03-01",1694,34,83,0.334120425029516,0.147058823529412,0.44578313253012,NA,NA,1577,3,150,155,3,566,5,37,93,0,0.281370787877331,NA,NA,566,5,37
"Italy-2020-03-02","Italy","2020-03-02",2036,52,149,0.167976424361493,0.346153846153846,0.442953020134228,NA,0.0731827111984283,1835,3,221,229,3,342,18,66,74,0,0.257129428158018,NA,0.368761723286493,342,18,66
"Italy-2020-03-03","Italy","2020-03-03",2502,79,160,0.186250999200639,0.341772151898734,0.06875,NA,0.0639488409272582,2263,3,311,322,3,466,27,11,93,0,0.232700238685169,NA,0.195845056619826,466,27,11
"Italy-2020-03-04","Italy","2020-03-04",3089,107,276,0.190029135642603,0.261682242990654,0.420289855072464,0.0346390417610877,0.0893493039818712,2706,3,438,453,3,587,28,116,131,0,0.218228588336212,0.274505826707633,0.275555201547362,587,28,116
"Italy-2020-03-05","Italy","2020-03-05",3858,148,414,0.199326075686884,0.277027027027027,0.333333333333333,0.0383618455158113,0.107309486780715,3296,3,593,655,3,769,41,138,202,0,0.215540611984227,0.274738818319935,0.342221868214029,769,41,138
"Italy-2020-03-06","Italy","2020-03-06",4636,197,523,0.167817083692839,0.248730964467005,0.208413001912046,0.0424935289042278,0.112812769628991,3916,19,821,888,20,778,49,109,233,17,0.182279943716892,0.295073246507453,0.294747842090414,778,49,109
"Italy-2020-03-07","Italy","2020-03-07",5883,233,589,0.211966683664797,0.15450643776824,0.112054329371817,0.0396056433792283,0.10011898691144,5061,59,1053,1128,62,1247,36,66,240,42,0.191077995577552,0.256743764830332,0.228568103937932,1247,36,66
"Italy-2020-03-08","Italy","2020-03-08",7375,366,622,0.202305084745763,0.363387978142077,0.0530546623794212,0.0496271186440678,0.0843389830508475,6387,150,1577,1694,155,1492,133,33,566,93,0.194288812686577,0.261066930079001,0.225429036413816,1492,133,33
"Italy-2020-03-09","Italy","2020-03-09",9172,463,724,0.195922372437854,0.209503239740821,0.140883977900552,0.0504797208896642,0.0789358918447449,7985,221,1835,2036,229,1797,97,102,342,74,0.195467460045627,0.250631129429034,0.169547860979434,1797,97,102
"Italy-2020-03-10","Italy","2020-03-10",10149,631,724,0.096265641935166,0.266244057052298,0,0.0621736131638585,0.0713370775445857,8794,311,2263,2502,322,977,168,0,466,93,0.174855373295284,0.248474535434088,0.102881194312767,977,168,0
"Italy-2020-03-11","Italy","2020-03-11",12462,827,1045,0.185604236880116,0.237001209189843,0.307177033492823,0.0663617396886535,0.083854918953619,10590,438,2706,3089,453,2313,196,321,587,131,0.178412803932739,0.246128584378656,0.122634000628923,2313,196,321
"Italy-2020-03-12","Italy","2020-03-12",12462,827,1045,0,0,0,0.0663617396886535,0.083854918953619,10590,593,3296,3858,655,0,0,0,769,202,0.13601946719978,0.215227296825008,0.100223134754559,0,0,0
"Italy-2020-03-13","Italy","2020-03-13",17660,1266,1439,0.294337485843715,0.346761453396524,0.273801250868659,0.071687429218573,0.0814835787089468,14955,821,3916,4636,888,5198,439,394,778,233,0.15442594741937,0.211901991875897,0.144372452452407,5198,439,394
"Italy-2020-03-14","Italy","2020-03-14",21157,1441,1966,0.165288084321974,0.121443442054129,0.268056968463886,0.0681098454412251,0.0929243276456965,17750,1053,5061,5883,1128,3497,175,527,1247,240,0.148299089796194,0.194290032338559,0.169807050565074,3497,175,527
"Italy-2020-03-15","Italy","2020-03-15",24747,1809,2335,0.1450680890613,0.20342730790492,0.158029978586724,0.0730997696690508,0.094354871297531,20603,1577,6387,7375,1694,3590,368,369,1492,566,0.158059579221421,0.181726682509083,0.201413046282418,3590,368,369
"Italy-2020-03-16","Italy","2020-03-16",27980,2158,2749,0.11554681915654,0.161723818350324,0.150600218261186,0.0771265189421015,0.0982487491065046,23073,1835,7985,9172,2036,3233,349,414,1797,342,0.144048095676706,0.16667120434118,0.170097683236091,3233,349,414
"Italy-2020-03-17","Italy","2020-03-17",31506,2503,2941,0.111915190757316,0.137834598481822,0.0652839170350221,0.0794451850441186,0.0933472989271885,26062,2263,8794,10149,2502,3526,345,192,977,466,0.166431133828169,0.194238124037544,0.183154466643095,3526,345,192
"Italy-2020-03-18","Italy","2020-03-18",35713,2978,4025,0.117800240808669,0.159503022162525,0.269316770186335,0.0833870019320695,0.112704057346064,28710,2706,10590,12462,3089,4207,475,1084,2313,587,0.13112368482116,0.156786437790744,0.182257570506631,4207,475,1084
"Italy-2020-03-19","Italy","2020-03-19",41035,3405,4440,0.129694163518947,0.125403817914831,0.0934684684684685,0.0829779456561472,0.108200316802729,33190,3296,10590,12462,3858,5322,427,415,0,769,0.124004900660555,0.157578512962884,0.147339870507547,5322,427,415
"Italy-2020-03-20","Italy","2020-03-20",47021,4032,4440,0.12730482125008,0.155505952380952,0,0.0857489206950086,0.0944258948129559,38549,3916,14955,17660,4636,5986,627,0,5198,778,0.120452247098311,0.147994241858091,0.115733874790202,5986,627,0
"Italy-2020-03-21","Italy","2020-03-21",53578,4825,6072,0.122382321101945,0.164352331606218,0.268774703557312,0.0900556198439658,0.113330098174624,42681,5061,17750,21157,5883,6557,793,1632,3497,1247,0.121819347487391,0.14851994450927,0.139368771849428,6557,793,1632
"Italy-2020-03-22","Italy","2020-03-22",59138,5476,7024,0.0940173830701072,0.118882395909423,0.135535307517084,0.0925969765632926,0.118773039331733,46638,6387,20603,24747,7375,5560,651,952,3590,1492,0.11823978594995,0.14472950399479,0.15341904994584,5560,651,952
"Italy-2020-03-23","Italy","2020-03-23",63927,6077,7024,0.0749135732945391,0.0988974823103505,0,0.0950615545856993,0.10987532654434,50826,7985,23073,27980,9172,4789,601,0,3233,1797,0.109662452447124,0.132608396024355,0.099555695908573,4789,601,0
"Japan-2020-01-22","Japan","2020-01-22",2,0,0,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Japan-2020-01-23","Japan","2020-01-23",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Japan-2020-01-24","Japan","2020-01-24",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Japan-2020-01-25","Japan","2020-01-25",2,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Japan-2020-01-26","Japan","2020-01-26",4,0,1,0.5,0,1,NA,NA,3,0,0,0,0,2,0,1,0,0,NA,NA,NA,2,0,1
"Japan-2020-01-27","Japan","2020-01-27",4,0,1,0,0,0,NA,NA,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Japan-2020-01-28","Japan","2020-01-28",7,0,1,0.428571428571429,0,0,NA,NA,6,0,0,0,0,3,0,0,0,0,NA,NA,NA,3,0,0
"Japan-2020-01-29","Japan","2020-01-29",7,0,1,0,0,0,NA,NA,6,0,2,2,0,0,0,0,NA,0,NA,NA,NA,0,0,0
"Japan-2020-01-30","Japan","2020-01-30",11,0,1,0.363636363636364,0,0,NA,NA,10,0,2,2,0,4,0,0,0,0,NA,NA,NA,4,0,0
"Japan-2020-01-31","Japan","2020-01-31",15,0,1,0.266666666666667,0,0,NA,NA,14,0,2,2,0,4,0,0,0,0,NA,NA,NA,4,0,0
"Japan-2020-02-01","Japan","2020-02-01",20,0,1,0.25,0,0,NA,NA,19,0,2,2,0,5,0,0,0,0,NA,NA,NA,5,0,0
"Japan-2020-02-02","Japan","2020-02-02",20,0,1,0,0,0,NA,NA,19,0,3,4,0,0,0,0,2,0,NA,NA,NA,0,0,0
"Japan-2020-02-03","Japan","2020-02-03",20,0,1,0,0,0,NA,NA,19,0,3,4,0,0,0,0,0,0,NA,NA,NA,0,0,0
"Japan-2020-02-04","Japan","2020-02-04",22,0,1,0.0909090909090909,0,0,NA,NA,21,0,6,7,0,2,0,0,3,0,NA,NA,NA,2,0,0
"Japan-2020-02-05","Japan","2020-02-05",22,0,1,0,0,0,NA,NA,21,2,6,7,2,0,0,0,0,NA,NA,NA,NA,0,0,0
"Japan-2020-02-06","Japan","2020-02-06",22,0,1,0,0,0,NA,NA,21,2,10,11,2,0,0,0,4,0,NA,NA,NA,0,0,0
"Japan-2020-02-07","Japan","2020-02-07",25,0,1,0.12,0,0,NA,NA,24,2,14,15,2,3,0,0,4,0,NA,NA,NA,3,0,0
"Japan-2020-02-08","Japan","2020-02-08",25,0,1,0,0,0,NA,NA,24,2,19,20,2,0,0,0,5,0,NA,NA,NA,0,0,0
"Japan-2020-02-09","Japan","2020-02-09",26,0,1,0.0384615384615385,0,0,NA,NA,25,3,19,20,4,1,0,0,0,2,NA,NA,NA,1,0,0
"Japan-2020-02-10","Japan","2020-02-10",26,0,4,0,0,0.75,NA,NA,22,3,19,20,4,0,0,3,0,0,NA,NA,NA,0,0,3
"Japan-2020-02-11","Japan","2020-02-11",26,0,9,0,0,0.555555555555556,NA,NA,17,6,21,22,7,0,0,5,2,3,NA,NA,NA,0,0,5
"Japan-2020-02-12","Japan","2020-02-12",28,0,9,0.0714285714285714,0,0,NA,NA,19,6,21,22,7,2,0,0,0,0,NA,NA,NA,2,0,0
"Japan-2020-02-13","Japan","2020-02-13",28,1,9,0,1,0,NA,NA,18,10,21,22,11,0,1,0,0,4,NA,NA,NA,0,1,0
"Japan-2020-02-14","Japan","2020-02-14",29,1,9,0.0344827586206897,0,0,NA,NA,19,14,24,25,15,1,0,0,3,4,NA,NA,NA,1,0,0
"Japan-2020-02-15","Japan","2020-02-15",43,1,12,0.325581395348837,0,0.25,NA,NA,30,19,24,25,20,14,0,3,0,5,NA,NA,NA,14,0,3
"Japan-2020-02-16","Japan","2020-02-16",59,1,12,0.271186440677966,0,0,NA,NA,46,19,25,26,20,16,0,0,1,0,NA,NA,NA,16,0,0
"Japan-2020-02-17","Japan","2020-02-17",66,1,12,0.106060606060606,0,0,NA,NA,53,19,22,26,20,7,0,0,0,0,NA,NA,NA,7,0,0
"Japan-2020-02-18","Japan","2020-02-18",74,1,13,0.108108108108108,0,0.0769230769230769,NA,NA,60,21,17,26,22,8,0,1,0,2,NA,NA,NA,8,0,1
"Japan-2020-02-19","Japan","2020-02-19",84,1,18,0.119047619047619,0,0.277777777777778,NA,NA,65,21,19,28,22,10,0,5,2,0,NA,NA,NA,10,0,5
"Japan-2020-02-20","Japan","2020-02-20",94,1,18,0.106382978723404,0,0,NA,NA,75,21,18,28,22,10,0,0,0,0,NA,NA,NA,10,0,0
"Japan-2020-02-21","Japan","2020-02-21",105,1,22,0.104761904761905,0,0.181818181818182,NA,NA,82,24,19,29,25,11,0,4,1,3,0.108872243340328,NA,NA,11,0,4
"Japan-2020-02-22","Japan","2020-02-22",122,1,22,0.139344262295082,0,0,NA,NA,99,24,30,43,25,17,0,0,14,0,0.115528974587224,NA,NA,17,0,0
"Japan-2020-02-23","Japan","2020-02-23",147,1,22,0.170068027210884,0,0,NA,NA,124,25,46,59,26,25,0,0,16,1,0.127920958407779,NA,NA,25,0,0
"Japan-2020-02-24","Japan","2020-02-24",159,1,22,0.0754716981132075,0,0,NA,NA,136,22,53,66,26,12,0,0,7,0,0.119205774220897,NA,NA,12,0,0
"Japan-2020-02-25","Japan","2020-02-25",170,1,22,0.0647058823529412,0,0,NA,NA,147,17,60,74,26,11,0,0,8,0,0.110870354946804,NA,NA,11,0,0
"Japan-2020-02-26","Japan","2020-02-26",189,2,22,0.100529100529101,0.5,0,NA,NA,165,19,65,84,28,19,1,0,10,2,0.110023794100243,NA,NA,19,1,0
"Japan-2020-02-27","Japan","2020-02-27",214,4,22,0.116822429906542,0.5,0,NA,NA,188,18,75,94,28,25,2,0,10,0,0.105519427622535,NA,NA,25,2,0
"Japan-2020-02-28","Japan","2020-02-28",228,4,22,0.0614035087719298,0,0,NA,NA,202,19,82,105,29,14,0,0,11,1,0.0837865239347442,NA,NA,14,0,0
"Japan-2020-02-29","Japan","2020-02-29",241,5,32,0.0539419087136929,0.2,0.3125,NA,NA,204,30,99,122,43,13,1,10,17,14,0.0794805660548413,NA,NA,13,1,10
"Japan-2020-03-01","Japan","2020-03-01",256,6,32,0.05859375,0.166666666666667,0,NA,NA,218,46,124,147,59,15,1,0,25,16,0.0782581395842531,NA,NA,15,1,0
"Japan-2020-03-02","Japan","2020-03-02",274,6,32,0.0656934306569343,0,0,NA,NA,236,53,136,159,66,18,0,0,12,7,0.0712910056098198,NA,NA,18,0,0
"Japan-2020-03-03","Japan","2020-03-03",293,6,43,0.0648464163822526,0,0.255813953488372,NA,NA,244,60,147,170,74,19,0,11,11,8,0.0608958029049619,NA,NA,19,0,11
"Japan-2020-03-04","Japan","2020-03-04",331,6,43,0.114803625377644,0,0,NA,NA,282,65,165,189,84,38,0,0,19,10,0.0715758262261047,NA,NA,38,0,0
